11:04:56 - Build: Release Dedicated
11:04:56 - Mount&Blade Warband WSE2 version: 1.174 1094 Apr 26 2023 16:13:23
11:04:56 - Havok version: 2013.1.0-r1
11:04:56 - WSE netcode version: 10
11:04:56 - Command line: --config-path server_config.ini -r PW.txt --module PW_4.5.5S
11:04:56 - Initializing timer...
11:04:56 - Collecting system info...
11:04:56 - Dumping system info...
11:04:56 - -- OS: Windows Server 2016
11:04:56 - Loading resource warhorse_new
11:04:56 - Loading resource wb_mp_objects_a
11:04:56 - Loading resource weapon_meshes_b
11:04:56 - Loading resource weapon_meshes_c
11:04:56 - Loading resource weapon_meshes_d
11:04:56 - Loading resource weapon_meshes_e
11:04:56 - Loading resource weapon_meshes1
11:04:56 - Loading resource weapons_e
11:04:56 - Loading resource weapons_f
11:04:56 - Loading resource workshops
11:04:56 - Loading resource xtree_meshes
11:04:56 - Loading resource xtree_meshes_b
11:04:56 - Loading resource xtree_meshes_c
11:04:56 - Loading resource skeletons
11:04:56 - Loading resource horse_skeleton
11:04:56 - Loading resource ani_attacks
11:04:56 - Loading resource ani_crouch_down
11:04:56 - Loading resource ani_death
11:04:56 - Loading resource ani_defends
11:04:56 - Loading resource ani_equip_arms
11:04:56 - Loading resource ani_horse_mounted
11:04:56 - Loading resource ani_human_mounted
11:04:56 - Loading resource ani_jump
11:04:56 - Loading resource ani_kicks
11:04:56 - Loading resource ani_lady_stand
11:04:56 - Loading resource ani_lancer
11:04:56 - Loading resource ani_low_walk
11:04:56 - Loading resource ani_man_cheer
11:04:56 - Loading resource ani_man_walk
11:04:56 - Loading resource ani_poses
11:04:56 - Loading resource ani_run_lookingsides
11:04:56 - Loading resource ani_run_p
11:04:56 - Loading resource ani_run_sideways
11:04:56 - Loading resource ani_stand
11:04:56 - Loading resource ani_stand_guardsman
11:04:56 - Loading resource ani_stand_onhorse
11:04:56 - Loading resource ani_strikes
11:04:56 - Loading resource ani_turn_man
11:04:56 - Loading resource ani_walk_backward
11:04:56 - Loading resource ani_walk_lookingsides
11:04:56 - Loading resource ani_walk_sideways
11:04:56 - Loading resource ani_wedding
11:04:56 - Loading resource uni_defence
11:04:56 - Loading resource uni_equip
11:04:56 - Loading resource uni_fistswing
11:04:56 - Loading resource uni_jump
11:04:56 - Loading resource uni_lord_stand
11:04:56 - Loading resource uni_sideways
11:04:56 - Loading resource uni_stances
11:04:56 - Loading resource uni_strike
11:04:56 - Loading resource uni_strikes3
11:04:56 - Loading resource uni_throws
11:04:56 - Loading module resource pw_user_interface
11:04:56 - Loading module resource pw_item_bounding_boxes
11:04:56 - Loading module resource pw_fixed_native
11:04:56 - Loading module resource pw_fixed_trees
11:04:56 - Loading module resource pw_outer_terrain
11:04:56 - Loading module resource pw_resources
11:04:56 - Loading module resource pw_mines
11:04:56 - Loading module resource pw_tools
11:04:56 - Loading module resource pw_weapons
11:04:56 - Loading module resource pw_food
11:04:56 - Loading module resource pw_walls
11:04:56 - Loading module resource pw_doors
11:04:56 - Loading module resource pw_enterable_village_houses
11:04:56 - Loading module resource pw_enterable_town_houses
11:04:56 - Loading module resource pw_enterable_castles
11:04:56 - Loading module resource pw_signposts
11:04:56 - Loading module resource pw_tunnels
11:04:56 - Loading module resource pw_rocks
11:04:56 - Loading module resource pw_carts
11:04:56 - Loading module resource pw_ships
11:04:56 - Loading module resource pw_ferry_boat
11:04:56 - Loading module resource pw_entertainment
11:04:56 - Loading module resource pw_banners
11:04:56 - Loading module resource pw_heraldic_armor
11:04:56 - Loading module resource pw_priests
11:04:56 - Loading module resource pw_animals
11:04:56 - Loading module resource pw_animations
11:04:56 - Loading module resource rr
11:04:56 - Loading module resource gudianshuangshoujian
11:04:56 - Loading module resource pojunwqi
11:04:56 - Loading module resource xzjgzz
11:04:56 - Loading module resource tiancongyun
11:04:56 - Loading module resource ma
11:04:56 - Loading module resource ui77
11:04:56 - Loading module resource htyyd
11:04:56 - Loading module resource cb
11:04:56 - Loading module resource zhengqizhanfu
11:04:56 - Loading module resource chitu_b
11:04:56 - Loading module resource dao_hanhs
11:04:56 - Loading module resource demonic_sword_1h
11:04:56 - Loading module resource xuanyuanzhongjia
11:04:56 - Loading module resource xuanyuanzhongzhou
11:04:56 - Loading module resource ym_gddun
11:04:56 - Loading module resource ym_gddun1
11:04:56 - Loading module resource ym_hqs
11:04:56 - Loading module resource ym_narsil
11:04:56 - Loading module resource henrysword
11:04:56 - Loading module resource trgba
11:04:56 - Loading module resource xizhuang
11:04:56 - Loading module resource xiaoyewan
11:04:56 - Loading module resource wq_gondorw
11:04:56 - Loading module resource zb_gondor_helmets
11:04:56 - Loading module resource gangduoyf
11:04:56 - Loading module resource txz_weapon_a04
11:04:56 - Loading module resource van_helsing_crossbow_01
11:04:56 - Loading module resource yezhu
11:04:56 - Loading module resource skin_armor1
11:04:56 - Loading module resource yuancheng
11:04:56 - Loading module resource skin_items2
11:04:56 - Loading module resource skin_items3
11:04:56 - Loading module resource japan2
11:04:56 - Loading module resource japan4
11:04:56 - Loading module resource japanx2
11:04:56 - Loading module resource ming_armor
11:04:56 - Loading module resource jiajuwuqi01
11:04:56 - Loading module resource MAPI
11:04:56 - Loading module resource kuangzhanshi
11:04:56 - Loading module resource teu
11:04:56 - Loading module resource ym_ply
11:04:56 - Loading module resource aaaaaa
11:04:56 - Loading module resource China_da_song_3.0
11:04:56 - Loading module resource china_ming
11:04:56 - Loading module resource china_style_item4
11:04:56 - Loading module resource china1
11:04:56 - Loading module resource DaMing
11:04:57 - Loading module resource daqing_armor_new
11:04:57 - Loading module resource Daqing_item
11:04:57 - Loading module resource hanfu1
11:04:57 - Loading module resource jhyifu11
11:04:57 - Loading module resource pw_animations
11:04:57 - WARNING: Duplicate skeleton animation pw_access_inventory in file Modules\PW_4.5.5S\Resource\pw_animations.brf
11:04:57 - WARNING: Duplicate skeleton animation pw_crouch_pike in file Modules\PW_4.5.5S\Resource\pw_animations.brf
11:04:57 - WARNING: Duplicate skeleton animation pw_crouch_pike_recover in file Modules\PW_4.5.5S\Resource\pw_animations.brf
11:04:57 - WARNING: Duplicate skeleton animation pw_crouch_single in file Modules\PW_4.5.5S\Resource\pw_animations.brf
11:04:57 - WARNING: Duplicate skeleton animation pw_crouch_unarmed in file Modules\PW_4.5.5S\Resource\pw_animations.brf
11:04:57 - WARNING: Duplicate skeleton animation pw_pose_arms_crossed in file Modules\PW_4.5.5S\Resource\pw_animations.brf
11:04:57 - WARNING: Duplicate skeleton animation sitting_man_agura in file Modules\PW_4.5.5S\Resource\pw_animations.brf
11:04:57 - WARNING: Duplicate skeleton animation musket_reload_revised in file Modules\PW_4.5.5S\Resource\pw_animations.brf
11:04:57 - WARNING: Duplicate skeleton animation sit_zuoxia in file Modules\PW_4.5.5S\Resource\pw_animations.brf
11:04:57 - WARNING: Duplicate skeleton animation man_reload in file Modules\PW_4.5.5S\Resource\pw_animations.brf
11:04:57 - Loading module resource qing_armor
11:04:57 - Loading module resource shemao
11:04:57 - Loading module resource 15th_century_weapons
11:04:57 - Loading module resource qldyxjia
11:04:57 - Loading module resource AWOIAF_crown
11:04:57 - Loading module resource AWOIAF_Full_Invasion2_armours
11:04:57 - Loading module resource 1
11:04:57 - Loading module resource longyi
11:04:57 - Loading module resource mg
11:04:57 - Loading module resource byz
11:04:57 - Loading module resource bikai
11:04:57 - Loading module resource cwe_armors
11:04:57 - Loading module resource cwe_helmets
11:04:57 - Loading module resource China_da_song_4.0
11:04:57 - Loading module resource 12th_mamu_horse
11:04:57 - Loading module resource shizijunma
11:04:57 - Loading module resource molag_bal
11:04:57 - Loading module resource jp_b
11:04:57 - Loading module resource ex_b
11:04:57 - Loading module resource longtengma
11:04:57 - Loading module resource qb
11:04:57 - Loading module resource dadajian
11:04:57 - Loading module resource other
11:04:57 - Loading module resource 66ccffchangjian
11:04:57 - Loading module resource 66ccfffeimojian
11:04:57 - Loading module resource liegou
11:04:57 - Loading module resource 66ccffERPji
11:04:57 - Loading module resource xtk
11:04:57 - Loading module resource skin_armor2
11:04:57 - Loading module resource cm_animations
11:04:57 - WARNING: Duplicate skeleton animation sitting_man_agura in file Modules\PW_4.5.5S\Resource\cm_animations.brf
11:04:57 - Loading module resource fw_anims
11:04:57 - WARNING: Duplicate skeleton animation sitting_man_agura in file Modules\PW_4.5.5S\Resource\fw_anims.brf
11:04:57 - WARNING: Duplicate skeleton animation sitting_woman_agura in file Modules\PW_4.5.5S\Resource\fw_anims.brf
11:04:57 - WARNING: Duplicate skeleton animation sleeping in file Modules\PW_4.5.5S\Resource\fw_anims.brf
11:04:57 - Loading module resource skin_armor3
11:04:57 - Loading module resource skin_armor4
11:04:57 - Loading module resource skin_armor5
11:04:57 - WARNING: Duplicate skeleton animation anim_horse in file Modules\PW_4.5.5S\Resource\skin_armor5.brf
11:04:57 - WARNING: Duplicate skeleton animation defend_shield_parry_all in file Modules\PW_4.5.5S\Resource\skin_armor5.brf
11:04:57 - WARNING: Duplicate skeleton animation lancer_ride4 in file Modules\PW_4.5.5S\Resource\skin_armor5.brf
11:04:57 - WARNING: Duplicate skeleton animation lancer_ride4_no_shield in file Modules\PW_4.5.5S\Resource\skin_armor5.brf
11:04:57 - WARNING: Duplicate skeleton animation low_walk in file Modules\PW_4.5.5S\Resource\skin_armor5.brf
11:04:57 - WARNING: Duplicate skeleton animation man_cheer in file Modules\PW_4.5.5S\Resource\skin_armor5.brf
11:04:57 - WARNING: Duplicate skeleton animation man_walk in file Modules\PW_4.5.5S\Resource\skin_armor5.brf
11:04:57 - WARNING: Duplicate skeleton animation man_walk_staff in file Modules\PW_4.5.5S\Resource\skin_armor5.brf
11:04:57 - WARNING: Duplicate skeleton animation poses in file Modules\PW_4.5.5S\Resource\skin_armor5.brf
11:04:57 - WARNING: Duplicate skeleton animation stand_guardsman in file Modules\PW_4.5.5S\Resource\skin_armor5.brf
11:04:57 - WARNING: Duplicate skeleton animation wedding_guest_notr in file Modules\PW_4.5.5S\Resource\skin_armor5.brf
11:04:57 - Loading module resource skin_armor6
11:04:57 - Loading module resource skin_items
11:04:57 - Loading module resource skin_items1
11:04:57 - Loading module resource pandehorse
11:04:57 - Loading module resource wuqi726
11:04:57 - Loading module resource pw_item_pc
11:04:57 - Loading module resource pande1
11:04:57 - Loading module resource pande2
11:04:57 - Loading module resource pande3
11:04:57 - Loading module resource kamankiva
11:04:57 - Loading module resource weiyan
11:04:57 - Loading module resource zhaoyun
11:04:57 - Loading module resource xianxia
11:04:57 - Loading module resource horses
11:04:57 - Loading module resource apqishi
11:04:57 - Loading module resource skin_armor
11:04:57 - Loading module resource skin_weapons
11:04:57 - Loading module resource timesword
11:04:57 - Loading module resource fw_alchemy
11:04:57 - Loading module resource fw_ladders
11:04:57 - Loading module resource fw_projectiles
11:04:57 - Loading module resource fw_particles
11:04:57 - Loading item modifiers...
11:04:57 - Loading flora kinds...
11:04:57 - Loading ground specs...
11:04:57 - Loading skyboxes...
11:04:57 - Loading sounds...
11:04:57 - Loading particle systems...
11:04:57 - Loading skins...
11:04:57 - Loading scene props...
11:04:57 - WARNING: Failed to get body bo_bread_a
11:04:57 - WARNING: Failed to get body bo_pw_meat_pie
11:04:57 - WARNING: Failed to get body pw_weapon_big
11:04:57 - WARNING: Failed to get body bo_dj2huanggongbaozuo
11:04:57 - WARNING: Failed to get body french_charleville
11:04:57 - WARNING: Failed to get body french_versailles
11:04:57 - Loading menus...
11:04:57 - Loading scripts...
11:04:57 - Unable to map script wse_chat_message_received
11:04:57 - Unable to map script wse_game_saved
11:04:57 - Unable to map script wse_get_agent_scale
11:04:57 - Unable to map script wse_window_opened
11:04:57 - Unable to map script wse_savegame_loaded
11:04:57 - Unable to map script wse_get_server_info
11:04:57 - Unable to map script wse_initial_window_start
11:04:57 - Loading map icons...
11:04:57 - Loading strings...
11:04:57 - Loading quick strings...
11:04:57 - Loading item kinds...
11:04:57 - Loading conversations...
11:04:57 - Loading mission templates...
11:04:57 - Loading party templates...
11:04:57 - Loading actions...
11:04:57 - Initializing lua...
11:04:58 - Starting map scene_4 in mode conquest
11:05:14 - Lua error: attempt to call a nil value
11:05:14 - #Time: 11:5:14:164
11:05:14 - stack traceback:
11:05:15 - Lua error: attempt to call a nil value
11:05:15 - #Time: 11:5:15:178
11:05:15 - stack traceback:
11:05:16 - Lua error: attempt to call a nil value
11:05:16 - #Time: 11:5:16:188
11:05:16 - stack traceback:
11:05:17 - Lua error: attempt to call a nil value
11:05:17 - #Time: 11:5:17:199
11:05:17 - stack traceback:
11:05:18 - Lua error: attempt to call a nil value
11:05:18 - #Time: 11:5:18:212
11:05:18 - stack traceback:
11:05:19 - Lua error: attempt to call a nil value
11:05:19 - #Time: 11:5:19:223
11:05:19 - stack traceback:
11:05:20 - Lua error: attempt to call a nil value
11:05:20 - #Time: 11:5:20:232
11:05:20 - stack traceback:
11:05:21 - Lua error: attempt to call a nil value
11:05:21 - #Time: 11:5:21:248
11:05:21 - stack traceback:
11:05:22 - Lua error: attempt to call a nil value
11:05:22 - #Time: 11:5:22:260
11:05:22 - stack traceback:
11:05:23 - Lua error: attempt to call a nil value
11:05:23 - #Time: 11:5:23:271
11:05:23 - stack traceback:
11:05:24 - Lua error: attempt to call a nil value
11:05:24 - #Time: 11:5:24:287
11:05:24 - stack traceback:
11:05:25 - Lua error: attempt to call a nil value
11:05:25 - #Time: 11:5:25:305
11:05:25 - stack traceback:
11:05:26 - Lua error: attempt to call a nil value
11:05:26 - #Time: 11:5:26:314
11:05:26 - stack traceback:
11:05:27 - Lua error: attempt to call a nil value
11:05:27 - #Time: 11:5:27:331
11:05:27 - stack traceback:
11:05:28 - Lua error: attempt to call a nil value
11:05:28 - #Time: 11:5:28:341
11:05:28 - stack traceback:
11:05:29 - Lua error: attempt to call a nil value
11:05:29 - #Time: 11:5:29:353
11:05:29 - stack traceback:
11:05:30 - Lua error: attempt to call a nil value
11:05:30 - #Time: 11:5:30:369
11:05:30 - stack traceback:
11:05:31 - Lua error: attempt to call a nil value
11:05:31 - #Time: 11:5:31:384
11:05:31 - stack traceback:
11:05:32 - Lua error: attempt to call a nil value
11:05:32 - #Time: 11:5:32:401
11:05:32 - stack traceback:
11:05:33 - Lua error: attempt to call a nil value
11:05:33 - #Time: 11:5:33:418
11:05:33 - stack traceback:
11:05:34 - Lua error: attempt to call a nil value
11:05:34 - #Time: 11:5:34:433
11:05:34 - stack traceback:
11:05:35 - Lua error: attempt to call a nil value
11:05:35 - #Time: 11:5:35:444
11:05:35 - stack traceback:
11:05:36 - Lua error: attempt to call a nil value
11:05:36 - #Time: 11:5:36:455
11:05:36 - stack traceback:
11:05:37 - Lua error: attempt to call a nil value
11:05:37 - #Time: 11:5:37:473
11:05:37 - stack traceback:
11:05:38 - Lua error: attempt to call a nil value
11:05:38 - #Time: 11:5:38:489
11:05:38 - stack traceback:
11:05:39 - Lua error: attempt to call a nil value
11:05:39 - #Time: 11:5:39:499
11:05:39 - stack traceback:
11:05:40 - Lua error: attempt to call a nil value
11:05:40 - #Time: 11:5:40:509
11:05:40 - stack traceback:
11:05:41 - Lua error: attempt to call a nil value
11:05:41 - #Time: 11:5:41:525
11:05:41 - stack traceback:
11:05:42 - Lua error: attempt to call a nil value
11:05:42 - #Time: 11:5:42:536
11:05:42 - stack traceback:
11:05:43 - Lua error: attempt to call a nil value
11:05:43 - #Time: 11:5:43:547
11:05:43 - stack traceback:
11:05:44 - Lua error: attempt to call a nil value
11:05:44 - #Time: 11:5:44:559
11:05:44 - stack traceback:
11:05:45 - Lua error: attempt to call a nil value
11:05:45 - #Time: 11:5:45:595
11:05:45 - stack traceback:
11:05:46 - Lua error: attempt to call a nil value
11:05:46 - #Time: 11:5:46:608
11:05:46 - stack traceback:
11:05:47 - Lua error: attempt to call a nil value
11:05:47 - #Time: 11:5:47:624
11:05:47 - stack traceback:
11:05:48 - Lua error: attempt to call a nil value
11:05:48 - #Time: 11:5:48:636
11:05:48 - stack traceback:
11:05:49 - Lua error: attempt to call a nil value
11:05:49 - #Time: 11:5:49:649
11:05:49 - stack traceback:
11:05:50 - Lua error: attempt to call a nil value
11:05:50 - #Time: 11:5:50:660
11:05:50 - stack traceback:
11:05:51 - Lua error: attempt to call a nil value
11:05:51 - #Time: 11:5:51:676
11:05:51 - stack traceback:
11:05:52 - Lua error: attempt to call a nil value
11:05:52 - #Time: 11:5:52:686
11:05:52 - stack traceback:
11:05:53 - Lua error: attempt to call a nil value
11:05:53 - #Time: 11:5:53:697
11:05:53 - stack traceback:
11:05:54 - Lua error: attempt to call a nil value
11:05:54 - #Time: 11:5:54:714
11:05:54 - stack traceback:
11:05:55 - Lua error: attempt to call a nil value
11:05:55 - #Time: 11:5:55:723
11:05:55 - stack traceback:
11:05:56 - Lua error: attempt to call a nil value
11:05:56 - #Time: 11:5:56:738
11:05:56 - stack traceback:
11:05:57 - Lua error: attempt to call a nil value
11:05:57 - #Time: 11:5:57:754
11:05:57 - stack traceback:
11:05:58 - Lua error: attempt to call a nil value
11:05:58 - #Time: 11:5:58:768
11:05:58 - stack traceback:
11:05:59 - Lua error: attempt to call a nil value
11:05:59 - #Time: 11:5:59:778
11:05:59 - stack traceback:
11:06:00 - Lua error: attempt to call a nil value
11:06:00 - #Time: 11:6:0:790
11:06:00 - stack traceback:
11:06:01 - Lua error: attempt to call a nil value
11:06:01 - #Time: 11:6:1:803
11:06:01 - stack traceback:
11:06:02 - Lua error: attempt to call a nil value
11:06:02 - #Time: 11:6:2:814
11:06:02 - stack traceback:
11:06:03 - Auto-saved all chests and factions
11:06:03 - Lua error: attempt to call a nil value
11:06:03 - #Time: 11:6:3:829
11:06:03 - stack traceback:
11:06:04 - Lua error: attempt to call a nil value
11:06:04 - #Time: 11:6:4:841
11:06:04 - stack traceback:
11:06:05 - Lua error: attempt to call a nil value
11:06:05 - #Time: 11:6:5:855
11:06:05 - stack traceback:
11:06:06 - Lua error: attempt to call a nil value
11:06:06 - #Time: 11:6:6:868
11:06:06 - stack traceback:
11:06:07 - Lua error: attempt to call a nil value
11:06:07 - #Time: 11:6:7:882
11:06:07 - stack traceback:
11:06:08 - Lua error: attempt to call a nil value
11:06:08 - #Time: 11:6:8:892
11:06:08 - stack traceback:
11:06:09 - Lua error: attempt to call a nil value
11:06:09 - #Time: 11:6:9:903
11:06:09 - stack traceback:
11:06:10 - Lua error: attempt to call a nil value
11:06:10 - #Time: 11:6:10:916
11:06:10 - stack traceback:
11:06:11 - Lua error: attempt to call a nil value
11:06:11 - #Time: 11:6:11:933
11:06:11 - stack traceback:
11:06:12 - Lua error: attempt to call a nil value
11:06:12 - #Time: 11:6:12:943
11:06:12 - stack traceback:
11:06:13 - Lua error: attempt to call a nil value
11:06:13 - #Time: 11:6:13:957
11:06:13 - stack traceback:
11:06:14 - Lua error: attempt to call a nil value
11:06:14 - #Time: 11:6:14:970
11:06:14 - stack traceback:
11:06:15 - Lua error: attempt to call a nil value
11:06:15 - #Time: 11:6:15:987
11:06:15 - stack traceback:
11:06:17 - Lua error: attempt to call a nil value
11:06:17 - #Time: 11:6:17:0
11:06:17 - stack traceback:
11:06:18 - Lua error: attempt to call a nil value
11:06:18 - #Time: 11:6:18:2
11:06:18 - stack traceback:
11:06:19 - Lua error: attempt to call a nil value
11:06:19 - #Time: 11:6:19:5
11:06:19 - stack traceback:
11:06:20 - Lua error: attempt to call a nil value
11:06:20 - #Time: 11:6:20:6
11:06:20 - stack traceback:
11:06:21 - Lua error: attempt to call a nil value
11:06:21 - #Time: 11:6:21:12
11:06:21 - stack traceback:
11:06:21 - Lua error: Modules\PW_4.5.5S\lua\esAiWeb.lua:343: attempt to compare number with function
11:06:21 - #Time: 11:6:21:603
11:06:21 - stack traceback:
11:06:21 - 	Modules\PW_4.5.5S\lua\esAiWeb.lua:343: in function <Modules\PW_4.5.5S\lua\esAiWeb.lua:342>
11:06:23 - Lua error: Modules\PW_4.5.5S\lua\esAiWeb.lua:95: attempt to index global 'json_table' (a nil value)
11:06:23 - #Time: 11:6:23:506
11:06:23 - stack traceback:
11:06:23 - 	Modules\PW_4.5.5S\lua\esAiWeb.lua:95: in function <Modules\PW_4.5.5S\lua\esAiWeb.lua:92>
11:06:30 - SCRIPT ERROR: Illegal lvalue in statement
11:06:30 - - Lua (line 0, opcode 406, modifier 0x0)
11:06:30 - - script: cf_esai_code (line 27, opcode 5112, modifier 0x0)
11:06:30 - - script: game_receive_network_message (line 1562)
11:06:30 - SCRIPT ERROR: Invalid Agent ID: 0
11:06:30 - - Lua (line 0, opcode 1710, modifier 0x0)
11:06:30 - - script: cf_esai_code (line 27, opcode 5112, modifier 0x0)
11:06:30 - - script: game_receive_network_message (line 1562)
11:06:30 - SCRIPT ERROR: Invalid Agent ID: 0
11:06:30 - - Lua (line 0, opcode 1711, modifier 0x0)
11:06:30 - - script: cf_esai_code (line 27, opcode 5112, modifier 0x0)
11:06:30 - - script: game_receive_network_message (line 1562)
11:06:31 - SCRIPT ERROR: Illegal lvalue in statement
11:06:31 - - Lua (line 0, opcode 406, modifier 0x0)
11:06:31 - - script: cf_esai_code (line 27, opcode 5112, modifier 0x0)
11:06:31 - - script: game_receive_network_message (line 1562)
11:06:31 - SCRIPT ERROR: Invalid Agent ID: 0
11:06:31 - - Lua (line 0, opcode 1710, modifier 0x0)
11:06:31 - - script: cf_esai_code (line 27, opcode 5112, modifier 0x0)
11:06:31 - - script: game_receive_network_message (line 1562)
11:06:31 - SCRIPT ERROR: Invalid Agent ID: 0
11:06:31 - - Lua (line 0, opcode 1711, modifier 0x0)
11:06:31 - - script: cf_esai_code (line 27, opcode 5112, modifier 0x0)
11:06:31 - - script: game_receive_network_message (line 1562)
11:06:31 - SCRIPT ERROR: Illegal lvalue in statement
11:06:31 - - Lua (line 0, opcode 406, modifier 0x0)
11:06:31 - - script: cf_esai_code (line 27, opcode 5112, modifier 0x0)
11:06:31 - - script: game_receive_network_message (line 1562)
11:06:31 - SCRIPT ERROR: Invalid Agent ID: 0
11:06:31 - - Lua (line 0, opcode 1710, modifier 0x0)
11:06:31 - - script: cf_esai_code (line 27, opcode 5112, modifier 0x0)
11:06:31 - - script: game_receive_network_message (line 1562)
11:06:31 - SCRIPT ERROR: Invalid Agent ID: 0
11:06:31 - - Lua (line 0, opcode 1711, modifier 0x0)
11:06:31 - - script: cf_esai_code (line 27, opcode 5112, modifier 0x0)
11:06:31 - - script: game_receive_network_message (line 1562)
11:30:14 - Auto-saved all chests and factions
